HANDELSID,TID,PRIS,VOLUM,TYPE
1IV25182I,14:42:36,269.35,70,Exchange Continuous
1IV25182H,14:42:36,269.35,25,Exchange Continuous
1IV25182G,14:42:36,269.35,272,Exchange Continuous
1IV25182F,14:42:36,269.35,348,Exchange Continuous
1IV25182E,14:42:34,269.20,348,Exchange Continuous
1IV25182D,14:42:34,269.20,70,Exchange Continuous
1IV25182C,14:42:34,269.20,348,Exchange Continuous
1IV25182B,14:42:34,269.20,70,Exchange Continuous
1IV25182A,14:42:34,269.20,296,Exchange Continuous
1IV251829,14:42:34,269.20,120,Exchange Continuous
1IV251828,14:42:34,269.20,348,Exchange Continuous
1IV251827,14:42:34,269.20,165,Exchange Continuous
1IV25181Y,14:41:47,269.10,16,Exchange Continuous
1IV25181X,14:41:47,269.10,348,Exchange Continuous
1IV25181W,14:41:47,269.10,70,Exchange Continuous
1IV25181Q,14:41:36,269.10,389,Exchange Continuous
1IV25181N,14:41:33,269.10,386,Exchange Continuous
1IV25181M,14:41:30,269.10,129,Exchange Continuous
1IV25181L,14:41:30,269.10,341,Exchange Continuous
1IV25181K,14:41:30,269.10,290,Exchange Continuous
1IV25181J,14:41:30,269.10,348,Exchange Continuous
1IV25181I,14:41:10,269.00,565,Exchange Continuous
1IV25181H,14:41:10,269.00,348,Exchange Continuous
1IV25181G,14:41:06,268.95,246,Exchange Continuous
1IV251816,14:41:00,268.90,69,Exchange Continuous
1IV251815,14:41:00,268.90,15,Exchange Continuous
1IV251814,14:41:00,268.90,206,Exchange Continuous
1IV251813,14:41:00,268.90,119,Exchange Continuous
1IV251812,14:41:00,268.90,118,Exchange Continuous
1IV251811,14:41:00,268.90,18,Exchange Continuous
1IV251810,14:41:00,268.90,30,Exchange Continuous
1IV25180Z,14:40:29,268.90,224,Exchange Continuous
1IV25180Y,14:40:29,268.90,130,Exchange Continuous
1IV25180X,14:40:29,268.90,6,Exchange Continuous
1IV25180W,14:40:29,268.90,348,Exchange Continuous
1IV25180V,14:40:29,268.90,30,Retail Matching Facility
1IV25180U,14:40:16,268.95,44,Exchange Continuous
1IV25180T,14:40:16,268.95,99,Exchange Continuous
1IV25180S,14:40:16,268.90,300,Exchange Continuous
1IV25180L,14:40:07,268.75,47,Exchange Continuous
1IV25180K,14:40:07,268.75,5,Exchange Continuous
1IV25180J,14:40:07,268.75,117,Exchange Continuous
1IV25180F,14:39:49,268.65,214,Exchange Continuous
1IV25180E,14:39:49,268.65,348,Exchange Continuous
1IV25180B,14:39:36,268.60,203,Exchange Continuous
1IV25180A,14:39:30,268.65,348,Exchange Continuous
1IV251809,14:39:30,268.70,100,Exchange Continuous
1IV251808,14:39:30,268.70,73,Exchange Continuous
1IV251807,14:39:30,268.70,57,Exchange Continuous
1IV251806,14:39:30,268.70,120,Exchange Continuous
1IV251805,14:39:30,268.70,93,Exchange Continuous
1IV251804,14:39:30,268.65,7,Exchange Continuous
1IV251803,14:39:30,268.65,50,Exchange Continuous
1IV251801,14:39:08,268.55,48,Exchange Continuous
1IV251800,14:39:08,268.55,81,Exchange Continuous
1IV2517ZZ,14:39:08,268.55,165,Exchange Continuous
1IV2517ZW,14:38:57,268.55,24,Exchange Continuous
1IV2517ZV,14:38:57,268.55,24,Exchange Continuous
1IV2517ZU,14:38:57,268.55,165,Retail Matching Facility
1IV2517ZS,14:38:45,268.55,348,Exchange Continuous
1IV2517ZR,14:38:45,268.55,9,Exchange Continuous
1IV2517ZN,14:38:19,268.65,34,Exchange Continuous
1IV2517ZM,14:38:19,268.65,520,Exchange Continuous
1IV2517ZL,14:38:17,268.60,37,Retail Matching Facility
1IV2517ZK,14:38:05,268.65,348,Exchange Continuous
1IV2517ZJ,14:38:05,268.65,752,Exchange Continuous
1IV2517ZI,14:38:05,268.65,8,Exchange Continuous
1IV2517ZH,14:38:05,268.65,374,Exchange Continuous
1IV2517ZG,14:37:55,268.70,46,Exchange Continuous
1IV2517ZA,14:37:40,268.75,53,Exchange Continuous
1IV2517Z9,14:37:40,268.75,28,Exchange Continuous
1IV2517Z8,14:37:40,268.75,206,Exchange Continuous
1IV2517Z7,14:37:18,268.85,3,Exchange Continuous
1IV2517Z6,14:37:06,268.85,378,Exchange Continuous
1IV2517Z5,14:36:39,268.80,75,Exchange Continuous
1IV2517Z4,14:36:39,268.90,23,Exchange Continuous
1IV2517Z3,14:36:39,268.90,23,Exchange Continuous
1IV2517Z0,14:36:30,268.95,25,Exchange Continuous
1IV2517YI,14:36:15,268.95,70,Exchange Continuous
1IV2517YG,14:36:05,268.95,348,Exchange Continuous
1IV2517YF,14:36:05,268.95,481,Exchange Continuous
1IV2517YE,14:36:05,268.95,503,Exchange Continuous
1IV2517YD,14:36:04,269.00,65,Exchange Continuous
1IV2517YC,14:36:04,269.00,313,Exchange Continuous
1IV2517YB,14:36:04,269.00,35,Exchange Continuous
1IV2517YA,14:36:04,269.00,508,Exchange Continuous
1IV2517Y9,14:36:04,269.00,164,Exchange Continuous
1IV2517Y8,14:36:04,269.00,23,Exchange Continuous
1IV2517Y7,14:36:04,269.00,520,Exchange Continuous
1IV2517Y6,14:36:04,269.00,70,Exchange Continuous
1IV2517Y5,14:36:04,269.00,543,Exchange Continuous
1IV2517Y4,14:36:04,269.00,140,Exchange Continuous
1IV2517Y3,14:36:04,269.00,473,Exchange Continuous
1IV2517Y2,14:36:04,269.00,35,Exchange Continuous
1IV2517Y1,14:36:04,269.00,35,Exchange Continuous
1IV2517Y0,14:36:04,269.00,543,Exchange Continuous
1IV2517XZ,14:36:04,269.05,78,Exchange Continuous
1IV2517XU,14:35:31,269.10,22,Exchange Continuous
1IV2517XT,14:35:31,269.10,520,Exchange Continuous
1IV2517XS,14:35:31,269.10,348,Exchange Continuous
1IV2517XR,14:35:31,269.15,70,Exchange Continuous
1IV2517XQ,14:35:22,269.10,441,Exchange Continuous
1IV2517XP,14:35:22,269.10,112,Exchange Continuous
1IV2517XO,14:35:22,269.10,440,Exchange Continuous
1IV2517XN,14:35:22,269.15,117,Exchange Continuous
1IV2517XM,14:35:21,269.30,5,Exchange Continuous
1IV2517XL,14:35:21,269.30,279,Exchange Continuous
1IV2517XK,14:35:21,269.30,520,Exchange Continuous
1IV2517XJ,14:35:21,269.30,93,Exchange Continuous
1IV2517XI,14:35:21,269.30,348,Exchange Continuous
1IV2517XH,14:35:21,269.25,348,Exchange Continuous
1IV2517XG,14:35:21,269.25,270,Exchange Continuous
1IV2517XF,14:35:21,269.25,70,Exchange Continuous
1IV2517XE,14:35:21,269.25,279,Exchange Continuous
1IV2517XD,14:35:21,269.25,93,Exchange Continuous
1IV2517XC,14:35:21,269.25,348,Exchange Continuous
1IV2517X8,14:35:20,269.25,93,Exchange Continuous
1IV2517X7,14:35:20,269.25,348,Exchange Continuous
1IV2517X6,14:35:16,269.20,250,Exchange Continuous
1IV2517X5,14:35:16,269.20,15,Exchange Continuous
1IV2517X4,14:35:16,269.20,250,Exchange Continuous
1IV2517X3,14:35:16,269.20,656,Exchange Continuous
1IV2517X2,14:35:16,269.20,48,Exchange Continuous
1IV2517X1,14:35:16,269.20,265,Exchange Continuous
1IV2517WL,14:35:06,269.10,726,Exchange Continuous
1IV2517WK,14:35:05,269.05,78,Exchange Continuous
1IV2517WJ,14:34:57,268.95,94,Exchange Continuous
1IV2517WI,14:34:57,268.95,79,Exchange Continuous
1IV2517W4,14:34:26,269.10,274,Exchange Continuous
1IV2517W1,14:34:23,269.05,70,Exchange Continuous
1IV2517W0,14:34:22,269.05,128,Exchange Continuous
1IV2517VZ,14:34:21,269.00,95,Exchange Continuous
1IV2517VY,14:34:21,269.00,253,Exchange Continuous
1IV2517VX,14:34:15,268.95,348,Exchange Continuous
1IV2517VV,14:34:05,268.90,324,Exchange Continuous
1IV2517VU,14:34:05,268.90,24,Exchange Continuous
1IV2517VT,14:34:05,268.90,300,Exchange Continuous
1IV2517VH,14:34:01,268.90,159,Exchange Continuous
1IV2517VG,14:34:01,268.90,27,Exchange Continuous
1IV2517VF,14:34:01,268.90,91,Exchange Continuous
1IV2517VE,14:34:01,268.90,70,Exchange Continuous
1IV2517VD,14:34:01,268.95,97,Exchange Continuous
1IV2517VC,14:34:01,268.95,251,Exchange Continuous
1IV2517VB,14:34:01,268.95,140,Exchange Continuous
1IV2517VA,14:34:01,268.95,100,Exchange Continuous
1IV2517V9,14:34:01,268.90,39,Exchange Continuous
1IV2517V8,14:34:01,268.90,30,Exchange Continuous
1IV2517UY,14:33:49,268.65,90,Exchange Continuous
1IV2517UX,14:33:49,268.65,34,Exchange Continuous
1IV2517UR,14:33:10,268.45,260,Exchange Continuous
1IV2517UQ,14:33:10,268.45,260,Exchange Continuous
1IV2517UP,14:33:07,268.45,520,Exchange Continuous
1IV2517UO,14:33:07,268.45,348,Exchange Continuous
1IV2517UF,14:33:02,268.30,117,Exchange Continuous
1IV2517UE,14:33:02,268.25,70,Exchange Continuous
1IV2517UB,14:32:31,268.15,3,Exchange Continuous
1IV2517U3,14:31:47,268.30,50,Exchange Continuous
1IV2517U2,14:31:47,268.30,50,Exchange Continuous
1IV2517TZ,14:31:22,268.20,25,Exchange Continuous
1IV2517TY,14:31:22,268.20,25,Exchange Continuous
1IV2517TX,14:31:22,268.20,298,Exchange Continuous
1IV2517TF,14:31:00,268.20,289,Exchange Continuous
1IV2517TE,14:31:00,268.20,200,Exchange Continuous
1IV2517TD,14:30:51,268.20,76,Retail Matching Facility
1IV2517TA,14:30:41,268.25,139,Exchange Continuous
1IV2517T9,14:30:41,268.25,209,Exchange Continuous
1IV2517T8,14:30:41,268.25,312,Exchange Continuous
1IV2517T7,14:30:36,268.20,123,Exchange Continuous
1IV2517T6,14:30:33,268.15,245,Exchange Continuous
1IV2517T5,14:30:33,268.15,418,Exchange Continuous
1IV2517SW,14:30:13,268.00,240,Exchange Continuous
1IV2517SV,14:30:13,268.00,254,Exchange Continuous
1IV2517SU,14:30:13,268.00,300,Exchange Continuous
1IV2517ST,14:30:13,268.00,500,Exchange Continuous
1IV2517SS,14:30:13,268.05,129,Exchange Continuous
1IV2517SR,14:30:13,268.05,16,Exchange Continuous
1IV2517SQ,14:30:13,268.10,70,Exchange Continuous
1IV2517SP,14:30:13,268.05,434,Exchange Continuous
1IV2517SO,14:30:13,268.05,348,Exchange Continuous
1IV2517SN,14:30:13,268.10,116,Exchange Continuous
1IV2517SM,14:30:05,268.10,70,Exchange Continuous
1IV2517SL,14:30:05,268.10,348,Exchange Continuous
1IV2517SK,14:30:05,268.05,117,Exchange Continuous
1IV2517SJ,14:30:05,268.05,347,Exchange Continuous
1IV2517SI,14:30:05,268.05,4,Exchange Continuous
1IV2517SH,14:30:05,268.05,270,Exchange Continuous
1IV2517SG,14:30:01,268.05,320,Exchange Continuous
1IV2517SF,14:30:01,268.00,270,Exchange Continuous
1IV2517SE,14:30:01,268.00,70,Exchange Continuous
1IV2517SD,14:30:01,267.95,260,Exchange Continuous
1IV2517SC,14:30:01,267.90,38,Exchange Continuous
1IV2517SB,14:30:01,267.90,75,Exchange Continuous
1IV2517SA,14:30:01,267.95,167,Exchange Continuous
1IV2517S9,14:30:01,268.00,50,Exchange Continuous
1IV2517S8,14:30:01,268.00,9,Exchange Continuous
1IV2517S7,14:30:01,268.00,8,Exchange Continuous
1IV2517S6,14:30:01,268.00,89,Exchange Continuous
1IV2517S5,14:30:01,268.00,23,Exchange Continuous
1IV2517S4,14:30:01,268.00,47,Exchange Continuous
1IV2517S3,14:30:01,268.00,30,Exchange Continuous
1IV2517S2,14:30:01,268.00,10,Exchange Continuous
1IV2517S1,14:30:01,268.00,1,Exchange Continuous
1IV2517S0,14:30:01,268.00,1,Exchange Continuous
1IV2517RZ,14:30:01,268.00,99,Exchange Continuous
1IV2517RY,14:30:01,268.00,184,Exchange Continuous
1IV2517RX,14:30:01,268.00,66,Exchange Continuous
1IV2517RW,14:30:01,268.00,20,Exchange Continuous
1IV2517RV,14:30:01,268.00,34,Exchange Continuous
1IV2517RU,14:30:01,268.00,130,Exchange Continuous
1IV2517RT,14:30:01,268.00,10,Exchange Continuous
1IV2517RS,14:30:01,268.00,160,Exchange Continuous
1IV2517RR,14:30:01,268.00,60,Exchange Continuous
1IV2517RQ,14:30:01,268.00,20,Exchange Continuous
1IV2517RP,14:30:01,268.00,17,Exchange Continuous
1IV2517RO,14:30:01,268.05,83,Exchange Continuous
1IV2517RN,14:30:01,268.05,187,Exchange Continuous
1IV2517RM,14:30:01,268.10,520,Exchange Continuous
1IV2517RL,14:30:01,268.10,85,Exchange Continuous
1IV2517RK,14:30:01,268.10,177,Exchange Continuous
1IV2517RJ,14:30:01,268.15,520,Exchange Continuous
1IV2517RI,14:30:01,268.15,348,Exchange Continuous
1IV2517RH,14:30:01,268.15,179,Exchange Continuous
1IV2517RG,14:30:01,268.20,240,Exchange Continuous
1IV2517RF,14:30:01,268.20,179,Exchange Continuous
1IV2517RE,14:30:00,268.30,451,Exchange Continuous
1IV2517RD,14:30:00,268.30,30,Exchange Continuous
1IV2517RC,14:30:00,268.30,129,Exchange Continuous
1IV2517RB,14:29:59,268.40,36,Exchange Continuous
1IV2517RA,14:29:59,268.40,200,Exchange Continuous
1IV2517R9,14:29:59,268.40,70,Exchange Continuous
1IV2517R8,14:29:59,268.40,65,Exchange Continuous
1IV2517R7,14:29:59,268.40,17,Exchange Continuous
1IV2517QQ,14:29:47,268.55,89,Exchange Continuous
1IV2517QP,14:29:38,268.60,328,Exchange Continuous
1IV2517QO,14:29:38,268.60,70,Exchange Continuous
1IV2517QN,14:29:38,268.60,237,Exchange Continuous
1IV2517QL,14:29:35,268.55,318,Exchange Continuous
1IV2517QK,14:29:35,268.60,70,Exchange Continuous
1IV2517QJ,14:29:35,268.60,251,Exchange Continuous
1IV2517QI,14:29:35,268.60,195,Exchange Continuous
1IV2517QH,14:29:35,268.60,270,Exchange Continuous
1IV2517QG,14:29:35,268.60,354,Exchange Continuous
1IV2517QF,14:29:35,268.60,90,Exchange Continuous
1IV2517QE,14:29:35,268.60,167,Exchange Continuous
1IV2517QD,14:29:35,268.60,99,Exchange Continuous
1IV2517QC,14:29:35,268.60,68,Exchange Continuous
1IV2517QB,14:29:33,268.70,246,Exchange Continuous
1IV2517QA,14:29:33,268.70,70,Exchange Continuous
1IV2517Q9,14:29:33,268.70,348,Exchange Continuous
1IV2517Q8,14:29:30,268.65,240,Exchange Continuous
1IV2517Q7,14:29:30,268.65,35,Exchange Continuous
1IV2517Q6,14:29:30,268.65,204,Exchange Continuous
1IV2517Q5,14:29:30,268.65,118,Exchange Continuous
1IV2517Q4,14:29:30,268.70,121,Exchange Continuous
1IV2517Q3,14:29:30,268.70,56,Exchange Continuous
1IV2517Q2,14:29:30,268.70,123,Exchange Continuous
1IV2517Q1,14:29:30,268.70,225,Exchange Continuous
1IV2517Q0,14:29:30,268.70,225,Exchange Continuous
1IV2517PZ,14:29:30,268.70,123,Exchange Continuous
1IV2517PY,14:29:30,268.70,225,Exchange Continuous
1IV2517PX,14:29:30,268.70,225,Exchange Continuous
1IV2517PW,14:29:30,268.70,123,Exchange Continuous
1IV2517PV,14:29:30,268.70,225,Exchange Continuous
1IV2517PU,14:29:30,268.70,1 456,Exchange Continuous
1IV2517PT,14:29:30,268.70,225,Exchange Continuous
1IV2517PS,14:29:30,268.70,24,Exchange Continuous
1IV2517PR,14:29:30,268.70,225,Exchange Continuous
1IV2517PQ,14:29:30,268.70,2 633,Exchange Continuous
1IV2517PP,14:29:30,268.70,50,Exchange Continuous
1IV2517PO,14:29:30,268.70,175,Exchange Continuous
1IV2517PN,14:29:30,268.70,210,Exchange Continuous
1IV2517PM,14:29:30,268.70,39,Exchange Continuous
1IV2517PL,14:29:28,268.70,98,Exchange Continuous
1IV2517PK,14:29:27,268.70,88,Exchange Continuous
1IV2517PJ,14:29:27,268.70,260,Exchange Continuous
1IV2517PI,14:29:27,268.70,225,Exchange Continuous
1IV2517PH,14:29:27,268.70,172,Exchange Continuous
1IV2517PG,14:29:27,268.70,88,Exchange Continuous
1IV2517PF,14:29:27,268.70,137,Exchange Continuous
1IV2517PE,14:29:27,268.70,88,Exchange Continuous
1IV2517PD,14:29:27,268.70,260,Exchange Continuous
1IV2517PC,14:29:27,268.70,225,Exchange Continuous
1IV2517PB,14:29:27,268.70,185,Exchange Continuous
1IV2517PA,14:29:27,268.70,75,Exchange Continuous
1IV2517P9,14:29:27,268.70,45,Exchange Continuous
1IV2517P8,14:29:27,268.70,180,Exchange Continuous
1IV2517P7,14:29:27,268.70,260,Exchange Continuous
1IV2517P6,14:29:27,268.70,158,Exchange Continuous
1IV2517P5,14:29:27,268.70,225,Exchange Continuous
1IV2517P4,14:29:27,268.70,260,Exchange Continuous
1IV2517P3,14:29:27,268.70,225,Exchange Continuous
1IV2517P2,14:29:27,268.70,76,Exchange Continuous
1IV2517P1,14:29:27,268.70,260,Exchange Continuous
1IV2517P0,14:29:27,268.70,225,Exchange Continuous
1IV2517OZ,14:29:27,268.70,125,Exchange Continuous
1IV2517OY,14:29:27,268.70,117,Exchange Continuous
1IV2517OX,14:29:27,268.70,260,Exchange Continuous
1IV2517OW,14:29:27,268.70,59,Exchange Continuous
1IV2517OV,14:29:27,268.70,234,Exchange Continuous
1IV2517OU,14:29:27,268.70,225,Exchange Continuous
1IV2517OT,14:29:27,268.70,102,Exchange Continuous
1IV2517OS,14:29:27,268.70,109,Exchange Continuous
1IV2517OR,14:29:27,268.70,254,Exchange Continuous
1IV2517OQ,14:29:27,268.70,348,Exchange Continuous
1IV2517ON,14:28:43,268.70,51,Exchange Continuous
1IV2517OM,14:28:43,268.70,68,Exchange Continuous
1IV2517OG,14:27:03,268.65,281,Exchange Continuous
1IV2517OF,14:27:03,268.65,93,Exchange Continuous
1IV2517OE,14:27:03,268.65,281,Exchange Continuous
1IV2517OD,14:27:03,268.65,16,Exchange Continuous
1IV2517OC,14:27:03,268.65,204,Exchange Continuous
1IV2517OB,14:27:03,268.65,184,Exchange Continuous
1IV2517O7,14:26:24,268.55,252,Exchange Continuous
1IV2517O6,14:26:24,268.55,130,Exchange Continuous
1IV2517O5,14:26:24,268.55,300,Exchange Continuous
1IV2517O4,14:26:09,268.50,4,Exchange Continuous
1IV2517O2,14:25:30,268.50,100,Exchange Continuous
1IV2517NX,14:24:20,268.50,72,Exchange Continuous
1IV2517NW,14:24:15,268.50,219,Exchange Continuous
1IV2517NV,14:24:15,268.50,30,Exchange Continuous
1IV2517NU,14:24:15,268.50,106,Exchange Continuous
1IV2517NT,14:24:15,268.50,355,Exchange Continuous
1IV2517NL,14:23:33,268.50,120,Exchange Continuous
1IV2517NK,14:23:33,268.50,348,Exchange Continuous
1IV2517NH,14:23:28,268.50,113,Exchange Continuous
1IV2517NG,14:23:28,268.50,79,Exchange Continuous
1IV2517NF,14:23:28,268.50,348,Exchange Continuous
1IV2517NE,14:23:28,268.50,35,Exchange Continuous
1IV2517ND,14:23:28,268.50,232,Exchange Continuous
1IV2517NC,14:23:28,268.50,210,Exchange Continuous
1IV2517N6,14:22:58,268.55,117,Exchange Continuous
1IV2517N5,14:22:58,268.55,97,Exchange Continuous
1IV2517N3,14:22:41,268.50,53,Exchange Continuous
1IV2517N2,14:22:41,268.50,119,Exchange Continuous
1IV2517N1,14:22:41,268.50,4,Exchange Continuous
1IV2517ME,14:21:11,268.45,7,Exchange Continuous
1IV2517MD,14:21:11,268.45,40,Exchange Continuous
1IV2517MC,14:21:11,268.45,363,Exchange Continuous
1IV2517MB,14:21:10,268.45,204,Exchange Continuous
1IV2517MA,14:21:10,268.45,41,Exchange Continuous
1IV2517M9,14:21:10,268.45,24,Exchange Continuous
1IV2517M8,14:21:10,268.50,38,Exchange Continuous
1IV2517M7,14:21:10,268.50,245,Exchange Continuous
1IV2517M6,14:21:10,268.50,245,Exchange Continuous
1IV2517M5,14:21:10,268.50,103,Exchange Continuous
1IV2517M4,14:21:10,268.50,245,Exchange Continuous
1IV2517M3,14:21:10,268.50,275,Exchange Continuous
1IV2517M2,14:21:10,268.50,245,Exchange Continuous
1IV2517M1,14:21:10,268.50,103,Exchange Continuous
1IV2517M0,14:21:10,268.50,245,Exchange Continuous
1IV2517LZ,14:21:10,268.50,215,Exchange Continuous
1IV2517LY,14:21:10,268.50,78,Exchange Continuous
1IV2517LX,14:21:10,268.50,79,Exchange Continuous
1IV2517LW,14:21:10,268.50,245,Exchange Continuous
1IV2517LV,14:21:10,268.50,235,Exchange Continuous
1IV2517LU,14:21:10,268.50,23,Exchange Continuous
1IV2517LT,14:21:10,268.50,5,Exchange Continuous
1IV2517LS,14:21:10,268.50,8,Exchange Continuous
1IV2517KW,14:19:05,268.55,465,Exchange Continuous
1IV2517KV,14:19:05,268.55,5,Exchange Continuous
1IV2517KD,14:18:12,268.55,106,Exchange Continuous
1IV2517KC,14:18:12,268.55,45,Exchange Continuous
1IV2517KB,14:18:12,268.60,70,Exchange Continuous
1IV2517KA,14:18:12,268.60,520,Exchange Continuous
1IV2517K9,14:18:12,268.60,176,Exchange Continuous
1IV2517K8,14:18:12,268.60,323,Exchange Continuous
1IV2517K7,14:18:12,268.60,465,Exchange Continuous
1IV2517JW,14:17:30,268.60,121,Exchange Continuous
1IV2517JV,14:17:30,268.60,5,Exchange Continuous
1IV2517JU,14:17:30,268.65,246,Exchange Continuous
1IV2517JT,14:17:30,268.65,465,Exchange Continuous
1IV2517JS,14:17:30,268.65,26,Exchange Continuous
1IV2517JR,14:17:30,268.65,13,Exchange Continuous
1IV2517JQ,14:17:30,268.65,13,Exchange Continuous
1IV2517JP,14:17:30,268.65,465,Exchange Continuous
1IV2517JO,14:17:30,268.65,29,Exchange Continuous
1IV2517JN,14:17:30,268.65,491,Exchange Continuous
1IV2517JM,14:17:30,268.65,144,Exchange Continuous
1IV2517JL,14:17:30,268.65,491,Exchange Continuous
1IV2517JK,14:17:30,268.70,2 466,Exchange Continuous
1IV2517JJ,14:17:30,268.70,258,Exchange Continuous
1IV2517JI,14:17:30,268.70,101,Exchange Continuous
1IV2517JH,14:17:30,268.70,396,Exchange Continuous
1IV2517JC,14:16:27,268.75,465,Exchange Continuous
1IV2517JB,14:16:27,268.75,73,Exchange Continuous
1IV2517JA,14:16:27,268.75,70,Exchange Continuous
1IV2517J9,14:16:27,268.75,326,Exchange Continuous
1IV2517J8,14:16:27,268.75,520,Exchange Continuous
1IV2517J7,14:16:27,268.75,465,Exchange Continuous
1IV2517J6,14:16:24,268.75,68,Exchange Continuous
1IV2517J5,14:16:24,268.75,68,Exchange Continuous
1IV2517IY,14:15:22,268.65,117,Exchange Continuous
1IV2517IW,14:15:06,268.70,80,Exchange Continuous
1IV2517IU,14:15:02,268.70,273,Exchange Continuous
1IV2517IT,14:15:02,268.70,1,Exchange Continuous
1IV2517HW,14:13:10,268.60,247,Exchange Continuous
1IV2517HV,14:13:10,268.60,247,Exchange Continuous
1IV2517HI,14:12:36,268.55,4,Retail Matching Facility
1IV2517HB,14:12:23,268.55,538,Retail Matching Facility
1IV2517HA,14:12:23,268.55,555,Retail Matching Facility
